Timestamp,Aadhaar_ID,Update_Type,Previous_Pincode,Current_Pincode
2023-02-06 00:00:00,UID407551024149,Address Change,272183,284858
2023-07-10 00:00:00,UID939649995188,Mobile Update,239108,239108
2023-06-17 00:00:00,UID554249163562,DoB Update,264929,264929
2023-06-02 00:00:00,UID141019994967,Email Update,239129,239129
2023-02-21 00:00:00,UID606537255050,Email Update,237280,237280
2023-06-06 00:00:00,UID963753505063,Biometric Update,255833,255833
2023-12-19 00:00:00,UID575051645495,Biometric Update,256145,256145
2023-02-04 00:00:00,UID240358771280,Email Update,250526,250526
2023-03-18 00:00:00,UID185051663101,Address Change,279279,241824
2023-03-07 00:00:00,UID510897403814,Biometric Update,286508,286508
2023-11-01 00:00:00,UID590997708448,Biometric Update,253448,253448
2023-08-10 00:00:00,UID990767461580,Address Change,278352,271212
2023-07-03 00:00:00,UID722234337486,Mobile Update,257847,257847
2023-12-07 00:00:00,UID301317492891,Mobile Update,257847,257847
2023-05-14 00:00:00,UID203661071764,Address Change,256516,250526
2023-07-29 00:00:00,UID744100665666,Mobile Update,238269,238269
2023-04-29 00:00:00,UID549609012154,DoB Update,265231,265231
2023-09-03 00:00:00,UID646132851792,DoB Update,237012,237012
2023-12-02 00:00:00,UID716279649427,Address Change,238226,273305
2023-06-29 00:00:00,UID373777345311,Biometric Update,223253,223253
2023-04-15 00:00:00,UID832823231074,Address Change,222849,219404
2023-12-25 00:00:00,UID826117508052,Mobile Update,282606,282606
2023-10-16 00:00:00,UID383353965932,Email Update,237456,237456
2023-07-31 00:00:00,UID833074669545,Address Change,256516,271212
2023-02-09 00:00:00,UID422372397504,Mobile Update,202712,202712
2023-07-02 00:00:00,UID189748002820,Email Update,247438,247438
2023-06-13 00:00:00,UID257735777157,Biometric Update,281113,281113
2023-10-01 00:00:00,UID117126661635,DoB Update,257461,257461
2023-06-21 00:00:00,UID248522377261,Biometric Update,278352,278352
2023-06-20 00:00:00,UID189148167583,Mobile Update,214432,214432
2023-11-17 00:00:00,UID390959175103,DoB Update,208618,208618
2023-08-12 00:00:00,UID471338654237,Email Update,273305,273305
2023-03-06 00:00:00,UID678327980293,Address Change,255756,279073
2023-01-07 00:00:00,UID214499050076,Biometric Update,264822,264822
2023-08-03 00:00:00,UID990864965969,Mobile Update,233037,233037
2023-05-29 00:00:00,UID925427827701,Mobile Update,210538,210538
2023-02-03 00:00:00,UID751289164985,Address Change,231233,229070
2023-03-10 00:00:00,UID970022142418,Address Change,220207,219386
2023-10-03 00:00:00,UID739548023593,Email Update,246995,246995
2023-03-15 00:00:00,UID761522710295,Address Change,268879,280172
2023-01-28 00:00:00,UID878177323191,Mobile Update,200345,200345
2023-08-12 00:00:00,UID550561991822,DoB Update,280172,280172
2023-02-02 00:00:00,UID978794894262,Mobile Update,260546,260546
2023-11-14 00:00:00,UID131752305139,Address Change,248849,286023
2023-12-16 00:00:00,UID265069143351,Biometric Update,256516,256516
2023-10-19 00:00:00,UID948771402112,Mobile Update,223943,223943
2023-07-18 00:00:00,UID746269554245,Email Update,246573,246573
2023-12-19 00:00:00,UID157500041802,Email Update,284652,284652
2023-06-03 00:00:00,UID691814548521,Email Update,200345,200345
2023-11-24 00:00:00,UID259055134183,Biometric Update,235276,235276
2023-02-02 00:00:00,UID533262668578,Biometric Update,228980,228980
2023-08-07 00:00:00,UID193701530600,Biometric Update,262018,262018
2023-03-05 00:00:00,UID766618677696,DoB Update,284652,284652
2023-01-09 00:00:00,UID341386910496,Mobile Update,230947,230947
2023-10-23 00:00:00,UID131199729188,Address Change,270129,276198
2023-02-26 00:00:00,UID262099617963,Biometric Update,237280,237280
2023-09-12 00:00:00,UID486630640752,Email Update,253448,253448
2023-08-16 00:00:00,UID118204880591,Mobile Update,264481,264481
2023-11-05 00:00:00,UID981489980262,Biometric Update,252700,252700
2023-04-14 00:00:00,UID643718795401,Mobile Update,279073,279073
2023-10-20 00:00:00,UID529521016574,Biometric Update,284652,284652
2023-01-14 00:00:00,UID812082388542,Mobile Update,236865,236865
2023-01-02 00:00:00,UID518905320315,Biometric Update,268879,268879
2023-09-13 00:00:00,UID535717367552,Email Update,279073,279073
2023-05-31 00:00:00,UID574068303517,Address Change,210468,221562
2023-04-06 00:00:00,UID944910506220,Address Change,213338,286508
2023-08-08 00:00:00,UID266798136201,Address Change,210468,284652
2023-02-03 00:00:00,UID124249008394,Mobile Update,238226,238226
2023-01-22 00:00:00,UID442527081625,DoB Update,267626,267626
2023-11-15 00:00:00,UID706931481094,Email Update,279073,279073
2023-10-01 00:00:00,UID663858256601,Address Change,267508,218186
2023-09-26 00:00:00,UID196623476735,Mobile Update,256516,256516
2023-01-08 00:00:00,UID975350100906,Address Change,269828,270129
2023-05-21 00:00:00,UID364805717272,Address Change,255833,208618
2023-07-27 00:00:00,UID461119715636,Email Update,233200,233200
2023-06-16 00:00:00,UID493944744896,Email Update,286023,286023
2023-01-12 00:00:00,UID259991649189,Email Update,288966,288966
2023-10-19 00:00:00,UID679345787773,Mobile Update,240000,240000
2023-04-27 00:00:00,UID280924662062,Mobile Update,267508,267508
2023-07-15 00:00:00,UID447392683061,DoB Update,202766,202766
2023-06-02 00:00:00,UID978000826746,Mobile Update,207987,207987
2023-07-06 00:00:00,UID824805662971,Mobile Update,229378,229378
2023-09-18 00:00:00,UID288217600269,Email Update,215351,215351
2023-03-05 00:00:00,UID283961050642,Mobile Update,207782,207782
2023-11-19 00:00:00,UID511890445613,Address Change,213338,251832
2023-10-14 00:00:00,UID973006728639,Mobile Update,250526,250526
2023-06-13 00:00:00,UID315475123058,Biometric Update,206577,206577
2023-01-17 00:00:00,UID953221480186,Address Change,269828,214432
2023-12-09 00:00:00,UID967155993859,Address Change,227417,236767
2023-08-12 00:00:00,UID792034993819,Biometric Update,269101,269101
2023-08-25 00:00:00,UID847187237185,DoB Update,287226,287226
2023-08-05 00:00:00,UID704805115021,Biometric Update,212140,212140
2023-09-07 00:00:00,UID621761810070,DoB Update,284035,284035
2023-02-03 00:00:00,UID392958248132,Mobile Update,284652,284652
2023-11-05 00:00:00,UID787951760037,Biometric Update,229378,229378
2023-05-25 00:00:00,UID816822277219,Address Change,267864,208618
2023-01-23 00:00:00,UID103518601286,Address Change,274542,239108
2023-02-13 00:00:00,UID424213715162,DoB Update,212140,212140
2023-03-22 00:00:00,UID161693312888,Biometric Update,219404,219404
2023-04-17 00:00:00,UID650762882591,Email Update,257461,257461
2023-07-16 00:00:00,UID128569998630,DoB Update,239129,239129
2023-05-26 00:00:00,UID387335655148,DoB Update,210538,210538
2023-03-21 00:00:00,UID248532595322,Address Change,251111,270129
2023-09-30 00:00:00,UID508520087387,Address Change,231233,229070
2023-04-17 00:00:00,UID458050530861,Mobile Update,276198,276198
2023-10-15 00:00:00,UID593625327265,Email Update,257461,257461
2023-08-10 00:00:00,UID146086028131,Email Update,227417,227417
2023-09-16 00:00:00,UID473708889960,Address Change,262018,261399
2023-08-21 00:00:00,UID155244041913,Mobile Update,206707,206707
2023-04-01 00:00:00,UID532619789292,Address Change,212140,265231
2023-06-06 00:00:00,UID258614768987,Biometric Update,273305,273305
2023-07-29 00:00:00,UID460230392112,DoB Update,271212,271212
2023-05-01 00:00:00,UID250427436303,Mobile Update,236678,236678
2023-11-14 00:00:00,UID660390388830,Email Update,229070,229070
2023-11-13 00:00:00,UID953385939142,Biometric Update,247438,247438
2023-01-28 00:00:00,UID494309345654,DoB Update,214432,214432
2023-07-27 00:00:00,UID111457662629,Address Change,268270,270129
2023-05-02 00:00:00,UID352972508425,Address Change,273658,267482
2023-12-24 00:00:00,UID699009556954,Email Update,272183,272183
2023-02-26 00:00:00,UID825065762057,Mobile Update,200014,200014
2023-11-24 00:00:00,UID404732915392,Biometric Update,252015,252015
2023-06-27 00:00:00,UID414802902713,Biometric Update,267864,267864
2023-01-04 00:00:00,UID334073314315,DoB Update,208618,208618
2023-08-05 00:00:00,UID739011680531,Biometric Update,210468,210468
2023-04-20 00:00:00,UID117286772504,Mobile Update,238269,238269
2023-05-19 00:00:00,UID866225807232,Address Change,243170,241824
2023-06-19 00:00:00,UID263650057813,Mobile Update,240000,240000
2023-08-10 00:00:00,UID525389398910,DoB Update,216598,216598
2023-11-27 00:00:00,UID516610436751,Email Update,230694,230694
2023-02-22 00:00:00,UID523117479291,Biometric Update,210947,210947
2023-02-21 00:00:00,UID914785693594,Mobile Update,240992,240992
2023-02-07 00:00:00,UID211049493240,Address Change,233092,239108
2023-10-23 00:00:00,UID800053600088,DoB Update,228510,228510
2023-11-20 00:00:00,UID593463563186,Mobile Update,201157,201157
2023-07-20 00:00:00,UID911762539471,Mobile Update,255756,255756
2023-06-02 00:00:00,UID187338356515,Mobile Update,207987,207987
2023-01-28 00:00:00,UID370225400823,Biometric Update,236865,236865
2023-08-03 00:00:00,UID584316130672,Mobile Update,223253,223253
2023-03-08 00:00:00,UID762285944349,Biometric Update,240992,240992
2023-12-08 00:00:00,UID333673851958,Biometric Update,267482,267482
2023-02-19 00:00:00,UID343744401659,Address Change,213338,213523
2023-12-20 00:00:00,UID327415696815,Email Update,229378,229378
2023-01-07 00:00:00,UID434122785198,Mobile Update,213338,213338
2023-01-24 00:00:00,UID191439112566,DoB Update,264929,264929
2023-03-13 00:00:00,UID689930559909,Email Update,247438,247438
2023-07-14 00:00:00,UID607104751019,Address Change,287226,264929
2023-01-07 00:00:00,UID262750634074,Address Change,236767,210947
2023-07-18 00:00:00,UID873695786728,Address Change,215351,278859
2023-03-09 00:00:00,UID365758474376,Mobile Update,210538,210538
2023-02-18 00:00:00,UID799587886247,Biometric Update,236081,236081
2023-09-01 00:00:00,UID136866793480,Mobile Update,273658,273658
2023-07-10 00:00:00,UID480275559958,Biometric Update,215351,215351
2023-11-12 00:00:00,UID159517553912,Biometric Update,238269,238269
2023-07-27 00:00:00,UID327246496250,Email Update,283039,283039
2023-02-02 00:00:00,UID428609807978,Email Update,267864,267864
2023-12-24 00:00:00,UID692354167296,DoB Update,236081,236081
2023-05-20 00:00:00,UID587669192208,Address Change,284652,279073
2023-03-21 00:00:00,UID725542230064,Biometric Update,284652,284652
2023-01-21 00:00:00,UID195923286577,Biometric Update,223253,223253
2023-12-19 00:00:00,UID143445693095,DoB Update,266430,266430
2023-06-20 00:00:00,UID878212371393,Mobile Update,240620,240620
2023-06-21 00:00:00,UID322826677825,Biometric Update,233037,233037
2023-07-26 00:00:00,UID151872508620,Email Update,206707,206707
2023-01-29 00:00:00,UID501166849596,Email Update,202766,202766
2023-08-16 00:00:00,UID332185345255,Address Change,250526,238269
2023-07-25 00:00:00,UID876487354301,Email Update,206707,206707
2023-08-02 00:00:00,UID977311899373,DoB Update,235276,235276
2023-06-03 00:00:00,UID885637221553,Mobile Update,219404,219404
2023-08-02 00:00:00,UID519799267598,DoB Update,250526,250526
2023-11-22 00:00:00,UID495351862230,Biometric Update,286508,286508
2023-01-16 00:00:00,UID309571223502,Address Change,228510,213031
2023-03-28 00:00:00,UID676660198543,Address Change,233037,286023
2023-10-13 00:00:00,UID708792395977,Email Update,273658,273658
2023-05-18 00:00:00,UID814361101271,Address Change,273658,200014
2023-10-03 00:00:00,UID810974592823,DoB Update,223943,223943
2023-02-25 00:00:00,UID688908583545,Address Change,225993,200458
2023-04-15 00:00:00,UID106364070178,Mobile Update,248849,248849
2023-09-21 00:00:00,UID978050275812,Email Update,260546,260546
2023-07-13 00:00:00,UID777783489477,Mobile Update,210947,210947
2023-11-07 00:00:00,UID476800449608,Address Change,285964,246573
2023-12-07 00:00:00,UID864527611617,Mobile Update,284858,284858
2023-05-21 00:00:00,UID721218496901,Mobile Update,202766,202766
2023-08-24 00:00:00,UID282886057444,Biometric Update,201157,201157
2023-03-09 00:00:00,UID748868459107,Mobile Update,213523,213523
2023-11-05 00:00:00,UID588175630013,Email Update,269828,269828
2023-07-15 00:00:00,UID319640715606,Address Change,237456,230947
2023-07-08 00:00:00,UID646349675114,Email Update,264822,264822
2023-08-23 00:00:00,UID439699630159,Biometric Update,266430,266430
2023-12-07 00:00:00,UID267202449061,DoB Update,237280,237280
2023-02-15 00:00:00,UID945689397575,DoB Update,220207,220207
2023-12-20 00:00:00,UID202769468963,Mobile Update,208618,208618
2023-01-20 00:00:00,UID278072080799,Biometric Update,256516,256516
2023-08-03 00:00:00,UID142995728286,DoB Update,204360,204360
2023-11-06 00:00:00,UID843120831683,Email Update,285964,285964
2023-09-16 00:00:00,UID992104285271,Email Update,204360,204360
2023-12-24 00:00:00,UID961197236392,Email Update,270129,270129
2023-09-20 00:00:00,UID216518885534,Biometric Update,279279,279279
2023-10-21 00:00:00,UID946618485572,Address Change,207782,277044
2023-03-07 00:00:00,UID171012167952,DoB Update,229070,229070
2023-11-19 00:00:00,UID965445590352,Biometric Update,203361,203361
2023-03-02 00:00:00,UID338727302855,Biometric Update,212140,212140
2023-07-05 00:00:00,UID576288386068,Email Update,220207,220207
2023-10-26 00:00:00,UID273813356855,Biometric Update,282606,282606
2023-09-08 00:00:00,UID811506411616,Email Update,267626,267626
2023-02-08 00:00:00,UID191052033381,Mobile Update,257461,257461
2023-10-05 00:00:00,UID793373435854,Email Update,239129,239129
2023-02-22 00:00:00,UID150631034817,Address Change,264929,264481
2023-11-26 00:00:00,UID630705858852,Mobile Update,239129,239129
2023-12-20 00:00:00,UID655904362302,Address Change,233037,252015
2023-11-15 00:00:00,UID859729717871,Email Update,253448,253448
2023-08-10 00:00:00,UID389131031349,DoB Update,235276,235276
2023-01-14 00:00:00,UID617751154151,Email Update,279279,279279
2023-10-07 00:00:00,UID575197509989,Address Change,288959,243170
2023-08-16 00:00:00,UID344446574855,Email Update,225993,225993
2023-11-12 00:00:00,UID398861946173,DoB Update,281602,281602
2023-09-15 00:00:00,UID269035314599,Address Change,271212,227417
2023-02-21 00:00:00,UID929401029136,Address Change,213031,251832
2023-07-10 00:00:00,UID348531127707,Biometric Update,241824,241824
2023-11-09 00:00:00,UID135929687322,Biometric Update,268270,268270
2023-09-20 00:00:00,UID527336722432,Biometric Update,204360,204360
2023-03-15 00:00:00,UID422610462111,DoB Update,264481,264481
2023-10-27 00:00:00,UID579030870334,Email Update,255756,255756
2023-01-02 00:00:00,UID939140056079,Biometric Update,285964,285964
2023-09-03 00:00:00,UID691195360688,DoB Update,286023,286023
2023-08-24 00:00:00,UID533006469357,DoB Update,243170,243170
2023-12-28 00:00:00,UID922911275617,DoB Update,202766,202766
2023-03-11 00:00:00,UID292774099681,DoB Update,264481,264481
2023-08-04 00:00:00,UID228091635369,Biometric Update,252700,252700
2023-10-08 00:00:00,UID255218225905,Biometric Update,235276,235276
2023-02-12 00:00:00,UID408661691866,Address Change,257435,214432
2023-02-18 00:00:00,UID821442047987,Address Change,223275,278352
2023-10-18 00:00:00,UID605664593239,Mobile Update,215351,215351
2023-12-10 00:00:00,UID715956679352,DoB Update,266430,266430
2023-09-16 00:00:00,UID379279836915,DoB Update,218547,218547
2023-11-30 00:00:00,UID886173387307,DoB Update,222849,222849
2023-12-07 00:00:00,UID431258093250,Biometric Update,278859,278859
2023-12-03 00:00:00,UID424361118155,Address Change,202712,285964
2023-11-12 00:00:00,UID249171256908,Address Change,272183,208618
2023-07-07 00:00:00,UID701009867508,Biometric Update,214432,214432
2023-08-20 00:00:00,UID425101541717,Mobile Update,239108,239108
2023-05-17 00:00:00,UID922466198063,DoB Update,207782,207782
2023-06-28 00:00:00,UID982567699008,DoB Update,256883,256883
2023-07-25 00:00:00,UID161369563748,Biometric Update,267508,267508
2023-08-08 00:00:00,UID427556531239,Mobile Update,250526,250526
2023-07-02 00:00:00,UID426918680833,DoB Update,280309,280309
2023-12-04 00:00:00,UID159414639137,Biometric Update,215351,215351
2023-09-06 00:00:00,UID182756140983,DoB Update,248849,248849
2023-05-14 00:00:00,UID632247667855,Mobile Update,216598,216598
2023-08-19 00:00:00,UID235524009062,Mobile Update,286023,286023
2023-08-28 00:00:00,UID589086023760,Biometric Update,248849,248849
2023-11-10 00:00:00,UID703475788387,Address Change,247839,223253
2023-09-28 00:00:00,UID527902075465,Email Update,251832,251832
2023-11-07 00:00:00,UID983101332488,DoB Update,202712,202712
2023-04-13 00:00:00,UID683081246047,Biometric Update,270129,270129
2023-06-05 00:00:00,UID867768898528,Address Change,206577,239108
2023-09-11 00:00:00,UID805416026945,Mobile Update,279073,279073
2023-04-09 00:00:00,UID607283361799,Biometric Update,219386,219386
2023-01-02 00:00:00,UID941743502479,Address Change,218547,240000
2023-02-24 00:00:00,UID126363441233,DoB Update,285725,285725
2023-01-14 00:00:00,UID348647769128,Address Change,261944,237280
2023-05-12 00:00:00,UID704042092742,Email Update,253448,253448
2023-03-28 00:00:00,UID637124220818,DoB Update,266430,266430
2023-03-05 00:00:00,UID296375802808,Biometric Update,215351,215351
2023-02-07 00:00:00,UID192553904828,Email Update,246995,246995
2023-08-18 00:00:00,UID863173481367,Email Update,212140,212140
2023-05-17 00:00:00,UID374339019430,Address Change,266430,283140
2023-08-01 00:00:00,UID818863170553,Email Update,231359,231359
